"SessionID","TrialID","ItemID","ClickMs","Clicked"
50,5906,61,7181,"target"
50,5907,62,8993,"target"
50,5908,63,2684,"target"
50,5909,64,2654,"target"
50,5910,212,11447,"target"
50,5911,25,10916,"target"
50,5912,26,8643,"target"
50,5913,27,1943,"target"
50,5914,28,3585,"target"
50,5915,159,13830,"target"
50,5916,49,6770,"target"
50,5917,50,7761,"target"
50,5918,51,2304,"target"
50,5919,52,1873,"target"
50,5920,167,11706,"target"
50,5921,67,6309,"target"
50,5922,68,4426,"target"
50,5923,69,2955,"target"
50,5924,70,2333,"target"
50,5925,214,6800,"target"
50,5926,43,4466,"target"
50,5927,44,4156,"target"
50,5928,45,2073,"target"
50,5929,46,1792,"target"
50,5930,165,9845,"target"
50,5931,55,5368,"target"
50,5932,56,3955,"target"
50,5933,57,1712,"target"
50,5934,58,2263,"target"
50,5935,169,8222,"target"
50,5936,1,6539,"target"
50,5937,2,7130,"target"
50,5938,3,1833,"target"
50,5939,4,2413,"target"
50,5940,151,6600,"target"
50,5941,103,5418,"target"
50,5942,104,4016,"target"
50,5943,105,2534,"target"
50,5944,106,3745,"target"
50,5945,226,4116,"target"
50,5946,13,6779,"target"
50,5947,14,5087,"target"
50,5948,15,2774,"target"
50,5949,16,4116,"target"
50,5950,155,6499,"target"
50,5951,146,6770,"target"
50,5952,147,2844,"target"
50,5953,148,1733,"target"
50,5954,149,3235,"target"
50,5955,150,3465,"target"
50,5956,7,6630,"target"
50,5957,8,4627,"target"
50,5958,9,2263,"target"
50,5959,10,1652,"target"
50,5960,153,7180,"target"
50,5961,31,4327,"target"
50,5962,32,3745,"target"
50,5963,33,1802,"target"
50,5964,34,1953,"target"
50,5965,161,6420,"target"
50,5966,85,5418,"target"
50,5967,86,2984,"target"
50,5968,87,1312,"target"
50,5969,88,1962,"target"
50,5970,220,3585,"target"
50,5971,91,4186,"target"
50,5972,92,3505,"target"
50,5973,93,1532,"target"
50,5974,94,2123,"target"
50,5975,222,3295,"target"
50,5976,121,6560,"target"
50,5977,122,10845,"target"
50,5978,123,1863,"target"
50,5979,124,3876,"target"
50,5980,125,3725,"target"
50,5981,37,6660,"target"
50,5982,38,3645,"target"
50,5983,39,1822,"target"
50,5984,40,2673,"target"
50,5985,163,7501,"target"
50,5986,79,8012,"target"
50,5987,80,5018,"target"
50,5988,81,2654,"target"
50,5989,82,3455,"target"
50,5990,218,4005,"target"
50,5991,136,4617,"target"
50,5992,137,4396,"target"
50,5993,138,1693,"target"
50,5994,139,2473,"target"
50,5995,140,3095,"target"
50,5996,141,4577,"target"
50,5997,142,7851,"target"
50,5998,143,1822,"target"
50,5999,144,1753,"target"
50,6000,145,4857,"target"
51,6001,121,6800,"target"
51,6002,122,10075,"target"
51,6003,123,4877,"target"
51,6004,124,5809,"target"
51,6005,125,5608,"target"
51,6006,85,6379,"target"
51,6007,86,3555,"target"
51,6008,87,1973,"target"
51,6009,88,2494,"target"
51,6010,220,3515,"target"
51,6011,7,6990,"target"
51,6012,8,5738,"target"
51,6013,9,2393,"target"
51,6014,10,3014,"target"
51,6015,153,8302,"target"
51,6016,103,4797,"target"
51,6017,104,3685,"target"
51,6018,105,2794,"target"
51,6019,106,3766,"target"
51,6020,226,3295,"target"
51,6021,37,11877,"target"
51,6022,38,5568,"target"
51,6023,39,2394,"target"
51,6024,40,4306,"target"
51,6025,163,8743,"target"
51,6026,91,11036,"nontarget"
51,6027,92,4266,"target"
51,6028,93,1662,"target"
51,6029,94,3716,"target"
51,6030,222,3846,"target"
51,6031,49,4867,"target"
51,6032,50,7431,"target"
51,6033,51,2013,"target"
51,6034,52,2023,"target"
51,6035,167,6149,"target"
51,6036,67,5327,"target"
51,6037,68,3866,"target"
51,6038,69,3275,"target"
51,6039,70,1533,"target"
51,6040,214,6029,"target"
51,6041,126,6189,"target"
51,6042,127,3535,"target"
51,6043,128,2293,"target"
51,6044,129,2924,"target"
51,6045,130,3014,"target"
51,6046,43,3996,"target"
51,6047,44,8082,"target"
51,6048,45,2964,"target"
51,6049,46,1963,"target"
51,6050,165,7791,"nontarget"
51,6051,19,2794,"target"
51,6052,20,6619,"target"
51,6053,21,4186,"target"
51,6054,22,2413,"target"
51,6055,157,6290,"target"
51,6056,25,5268,"target"
51,6057,26,4026,"target"
51,6058,27,2393,"target"
51,6059,28,2133,"target"
51,6060,159,6079,"target"
51,6061,55,7311,"target"
51,6062,56,3755,"target"
51,6063,57,2443,"target"
51,6064,58,3665,"target"
51,6065,169,5127,"target"
51,6066,1,4417,"target"
51,6067,2,5018,"target"
51,6068,3,2494,"target"
51,6069,4,2293,"target"
51,6070,151,6590,"target"
51,6071,79,6440,"target"
51,6072,80,8913,"target"
51,6073,81,2073,"target"
51,6074,82,3716,"target"
51,6075,218,4847,"target"
51,6076,146,7491,"target"
51,6077,147,3385,"target"
51,6078,148,1623,"target"
51,6079,149,3184,"target"
51,6080,150,3796,"target"
51,6081,141,5788,"target"
51,6082,142,8302,"target"
51,6083,143,2003,"target"
51,6084,144,2223,"target"
51,6085,145,8082,"target"
51,6086,31,4607,"target"
51,6087,32,6799,"target"
51,6088,33,1241,"target"
51,6089,34,2334,"target"
51,6090,161,6449,"target"
51,6091,73,6560,"target"
51,6092,74,5398,"target"
51,6093,75,2133,"target"
51,6094,76,2284,"target"
51,6095,216,3625,"target"
51,6096,136,3886,"target"
51,6097,137,4566,"target"
51,6098,138,1663,"target"
51,6099,139,2714,"target"
51,6100,140,2704,"target"
51,6101,13,5628,"target"
51,6102,14,4086,"target"
51,6103,15,1342,"target"
51,6104,16,2684,"target"
51,6105,155,6540,"target"
51,6106,61,6439,"target"
51,6107,62,4316,"target"
51,6108,63,1892,"target"
51,6109,64,1472,"target"
51,6110,212,6920,"target"
51,6111,131,9163,"target"
51,6112,132,7421,"target"
51,6113,133,1242,"target"
51,6114,134,2223,"target"
51,6115,135,3315,"target"
51,6116,97,3775,"target"
51,6117,98,3886,"target"
51,6118,99,1643,"target"
51,6119,100,1672,"target"
51,6120,224,1933,"target"
52,6121,25,10896,"target"
52,6122,26,8141,"target"
52,6123,27,6570,"target"
52,6124,28,5178,"target"
52,6125,159,10244,"target"
52,6126,131,18867,"target"
52,6127,132,8312,"target"
52,6128,133,2453,"target"
52,6129,134,5558,"target"
52,6130,135,6680,"target"
52,6131,7,8482,"target"
52,6132,8,5558,"target"
52,6133,9,2844,"target"
52,6134,10,2423,"target"
52,6135,153,8613,"target"
52,6136,73,8622,"target"
52,6137,74,6890,"target"
52,6138,75,3405,"target"
52,6139,76,5437,"target"
52,6140,216,5197,"target"
52,6141,141,6830,"target"
52,6142,142,9724,"target"
52,6143,143,2233,"target"
52,6144,144,2484,"target"
52,6145,145,8161,"target"
52,6146,103,6900,"target"
52,6147,104,5998,"target"
52,6148,105,2794,"target"
52,6149,106,4236,"target"
52,6150,226,4697,"target"
52,6151,55,5608,"target"
52,6152,56,5388,"target"
52,6153,57,1923,"target"
52,6154,58,3866,"target"
52,6155,169,13309,"target"
52,6156,91,5869,"target"
52,6157,92,5158,"target"
52,6158,93,2844,"target"
52,6159,94,2794,"target"
52,6160,222,4006,"target"
52,6161,97,4967,"target"
52,6162,98,7561,"target"
52,6163,99,3305,"target"
52,6164,100,2153,"target"
52,6165,224,2734,"target"
52,6166,43,4837,"target"
52,6167,44,6549,"target"
52,6168,45,2093,"target"
52,6169,46,2193,"target"
52,6170,165,11396,"target"
52,6171,1,7590,"target"
52,6172,2,7090,"target"
52,6173,3,2153,"target"
52,6174,4,3084,"target"
52,6175,151,9174,"target"
52,6176,49,7751,"target"
52,6177,50,10014,"target"
52,6178,51,2663,"target"
52,6179,52,2875,"target"
52,6180,167,15192,"target"
52,6181,67,9574,"target"
52,6182,68,6880,"target"
52,6183,69,2674,"target"
52,6184,70,3926,"target"
52,6185,214,7090,"target"
52,6186,79,7781,"target"
52,6187,80,13329,"nontarget"
52,6188,81,3885,"nontarget"
52,6189,82,4417,"target"
52,6190,218,4236,"nontarget"
52,6191,31,6109,"target"
52,6192,32,3325,"target"
52,6193,33,2183,"target"
52,6194,34,2704,"target"
52,6195,161,10455,"target"
52,6196,61,7140,"target"
52,6197,62,11977,"nontarget"
52,6198,63,2824,"nontarget"
52,6199,64,2975,"target"
52,6200,212,10725,"target"
52,6201,126,7450,"target"
52,6202,127,7280,"target"
52,6203,128,4166,"target"
52,6204,129,3866,"target"
52,6205,130,7631,"target"
52,6206,121,11747,"target"
52,6207,122,11096,"target"
52,6208,123,2103,"target"
52,6209,124,4696,"target"
52,6210,125,5468,"target"
52,6211,19,7030,"target"
52,6212,20,8602,"target"
52,6213,21,2393,"target"
52,6214,22,2553,"target"
52,6215,157,9073,"target"
52,6216,146,10495,"target"
52,6217,147,4506,"target"
52,6218,148,1742,"target"
52,6219,149,3705,"target"
52,6220,150,3895,"target"
52,6221,85,6900,"target"
52,6222,86,3586,"target"
52,6223,87,1742,"target"
52,6224,88,2023,"target"
52,6225,220,3976,"target"
52,6226,136,7891,"target"
52,6227,137,5297,"target"
52,6228,138,2173,"target"
52,6229,139,3105,"target"
52,6230,140,3304,"target"
52,6231,37,9223,"target"
52,6232,38,6279,"target"
52,6233,39,2424,"target"
52,6234,40,3115,"target"
52,6235,163,10135,"target"
52,6236,13,11777,"target"
52,6237,14,5968,"target"
52,6238,15,3875,"target"
52,6239,16,5308,"target"
52,6240,155,7411,"target"
53,6241,55,8342,"target"
53,6242,56,4836,"target"
53,6243,57,3615,"target"
53,6244,58,3415,"target"
53,6245,169,8572,"target"
53,6246,13,11627,"target"
53,6247,14,5297,"target"
53,6248,15,1762,"target"
53,6249,16,3175,"target"
53,6250,155,7511,"target"
53,6251,126,7060,"target"
53,6252,127,4977,"target"
53,6253,128,2774,"target"
53,6254,129,3094,"target"
53,6255,130,3445,"target"
53,6256,85,8532,"target"
53,6257,86,3745,"target"
53,6258,87,1752,"target"
53,6259,88,2333,"target"
53,6260,220,3575,"target"
53,6261,37,12338,"target"
53,6262,38,4766,"target"
53,6263,39,2714,"target"
53,6264,40,3696,"target"
53,6265,163,8181,"target"
53,6266,141,6649,"target"
53,6267,142,8382,"target"
53,6268,143,1903,"target"
53,6269,144,2213,"target"
53,6270,145,7921,"target"
53,6271,67,4406,"target"
53,6272,68,4206,"target"
53,6273,69,3565,"target"
53,6274,70,2153,"target"
53,6275,214,6299,"target"
53,6276,25,5428,"target"
53,6277,26,4917,"target"
53,6278,27,2734,"target"
53,6279,28,2273,"target"
53,6280,159,7020,"target"
53,6281,146,7410,"target"
53,6282,147,3435,"target"
53,6283,148,1412,"target"
53,6284,149,3274,"target"
53,6285,150,3725,"target"
53,6286,1,9734,"target"
53,6287,2,5458,"target"
53,6288,3,2854,"target"
53,6289,4,2654,"target"
53,6290,151,6399,"target"
53,6291,136,4997,"target"
53,6292,137,4386,"target"
53,6293,138,2073,"target"
53,6294,139,3094,"target"
53,6295,140,3115,"target"
53,6296,49,4557,"target"
53,6297,50,8061,"target"
53,6298,51,2314,"target"
53,6299,52,1823,"target"
53,6300,167,7481,"target"
53,6301,121,6629,"target"
53,6302,122,7792,"target"
53,6303,123,2053,"target"
53,6304,124,5468,"target"
53,6305,125,6740,"target"
53,6306,19,4707,"target"
53,6307,20,7190,"target"
53,6308,21,5438,"target"
53,6309,22,2423,"target"
53,6310,157,6540,"target"
53,6311,61,6609,"target"
53,6312,62,6219,"target"
53,6313,63,2273,"target"
53,6314,64,5017,"target"
53,6315,212,7992,"target"
53,6316,43,3515,"target"
53,6317,44,8152,"nontarget"
53,6318,45,2734,"target"
53,6319,46,2003,"target"
53,6320,165,8433,"target"
53,6321,131,12408,"target"
53,6322,132,7962,"target"
53,6323,133,1893,"target"
53,6324,134,4837,"target"
53,6325,135,4226,"target"
53,6326,91,4517,"target"
53,6327,92,4537,"target"
53,6328,93,1833,"target"
53,6329,94,2633,"target"
53,6330,222,3645,"target"
53,6331,7,5347,"target"
53,6332,8,5418,"target"
53,6333,9,2584,"target"
53,6334,10,2554,"target"
53,6335,153,10796,"target"
53,6336,79,7560,"target"
53,6337,80,4216,"target"
53,6338,81,2264,"target"
53,6339,82,3145,"target"
53,6340,218,3896,"target"
53,6341,97,3916,"target"
53,6342,98,3906,"target"
53,6343,99,2404,"target"
53,6344,100,2053,"target"
53,6345,224,2163,"target"
53,6346,73,5138,"target"
53,6347,74,6139,"target"
53,6348,75,1953,"target"
53,6349,76,4026,"target"
53,6350,216,3525,"target"
53,6351,31,5157,"target"
53,6352,32,6600,"target"
53,6353,33,1552,"target"
53,6354,34,1772,"target"
53,6355,161,7150,"target"
53,6356,103,5258,"target"
53,6357,104,3385,"target"
53,6358,105,2303,"target"
53,6359,106,3646,"target"
53,6360,226,3895,"target"
54,6361,19,5407,"target"
54,6362,20,7501,"target"
54,6363,21,2844,"target"
54,6364,22,2363,"target"
54,6365,157,6470,"target"
54,6366,79,5428,"target"
54,6367,80,9253,"target"
54,6368,81,2594,"target"
54,6369,82,3815,"target"
54,6370,218,4667,"target"
54,6371,91,5858,"target"
54,6372,92,3795,"target"
54,6373,93,2083,"target"
54,6374,94,2944,"target"
54,6375,222,3705,"target"
54,6376,49,6289,"target"
54,6377,50,6489,"target"
54,6378,51,3035,"target"
54,6379,52,2093,"target"
54,6380,167,11636,"target"
54,6381,67,5899,"target"
54,6382,68,5428,"target"
54,6383,69,2163,"target"
54,6384,70,2734,"target"
54,6385,214,6750,"target"
54,6386,131,15322,"target"
54,6387,132,7681,"target"
54,6388,133,1872,"target"
54,6389,134,4717,"target"
54,6390,135,4216,"target"
54,6391,141,4667,"target"
54,6392,142,4256,"target"
54,6393,143,2013,"target"
54,6394,144,2363,"target"
54,6395,145,3916,"target"
54,6396,7,7952,"target"
54,6397,8,5428,"target"
54,6398,9,2944,"target"
54,6399,10,2363,"target"
54,6400,153,7170,"target"
54,6401,1,7570,"target"
54,6402,2,5228,"target"
54,6403,3,2254,"target"
54,6404,4,2664,"target"
54,6405,151,5768,"target"
54,6406,136,4897,"target"
54,6407,137,4266,"target"
54,6408,138,1993,"target"
54,6409,139,2744,"target"
54,6410,140,3095,"target"
54,6411,55,3385,"target"
54,6412,56,4377,"target"
54,6413,57,1813,"target"
54,6414,58,2494,"target"
54,6415,169,11396,"target"
54,6416,126,6329,"target"
54,6417,127,6129,"target"
54,6418,128,2644,"target"
54,6419,129,3425,"target"
54,6420,130,7121,"target"
54,6421,73,5899,"target"
54,6422,74,6279,"target"
54,6423,75,2303,"target"
54,6424,76,3515,"target"
54,6425,216,3795,"target"
54,6426,61,6159,"target"
54,6427,62,9273,"target"
54,6428,63,2634,"target"
54,6429,64,2844,"target"
54,6430,212,8001,"target"
54,6431,121,6940,"target"
54,6432,122,7932,"target"
54,6433,123,2183,"target"
54,6434,124,4646,"target"
54,6435,125,4477,"target"
54,6436,31,4026,"target"
54,6437,32,3314,"target"
54,6438,33,1892,"target"
54,6439,34,2533,"target"
54,6440,161,7020,"target"
54,6441,13,7992,"target"
54,6442,14,4957,"target"
54,6443,15,2593,"target"
54,6444,16,4466,"target"
54,6445,155,6660,"target"
54,6446,25,10525,"target"
54,6447,26,6460,"target"
54,6448,27,1893,"target"
54,6449,28,3104,"target"
54,6450,159,8653,"target"
54,6451,103,6039,"target"
54,6452,104,4837,"target"
54,6453,105,2514,"target"
54,6454,106,4065,"target"
54,6455,226,3795,"target"
54,6456,85,8442,"target"
54,6457,86,3625,"target"
54,6458,87,2194,"target"
54,6459,88,2043,"target"
54,6460,220,3505,"target"
54,6461,43,4496,"target"
54,6462,44,3515,"target"
54,6463,45,2193,"target"
54,6464,46,1933,"target"
54,6465,165,8352,"target"
54,6466,37,8402,"target"
54,6467,38,6229,"target"
54,6468,39,2994,"target"
54,6469,40,3094,"target"
54,6470,163,8542,"target"
54,6471,97,4156,"target"
54,6472,98,4537,"target"
54,6473,99,2353,"target"
54,6474,100,1983,"target"
54,6475,224,2654,"target"
54,6476,146,6879,"target"
54,6477,147,2824,"target"
54,6478,148,1372,"target"
54,6479,149,4346,"target"
54,6480,150,3575,"target"
55,6481,49,4456,"target"
55,6482,50,6950,"target"
55,6483,51,3104,"target"
55,6484,52,2023,"target"
55,6485,167,7641,"target"
55,6486,146,7651,"target"
55,6487,147,3836,"target"
55,6488,148,1873,"target"
55,6489,149,4196,"target"
55,6490,150,3876,"target"
55,6491,19,4857,"target"
55,6492,20,6679,"target"
55,6493,21,5578,"target"
55,6494,22,2524,"target"
55,6495,157,7661,"target"
55,6496,31,5007,"target"
55,6497,32,7060,"target"
55,6498,33,1953,"target"
55,6499,34,2193,"target"
55,6500,161,7551,"target"
55,6501,79,5998,"target"
55,6502,80,4566,"target"
55,6503,81,2834,"target"
55,6504,82,4035,"target"
55,6505,218,5337,"target"
55,6506,85,6640,"target"
55,6507,86,3285,"target"
55,6508,87,1642,"target"
55,6509,88,2474,"target"
55,6510,220,3525,"target"
55,6511,121,7230,"target"
55,6512,122,12488,"target"
55,6513,123,2223,"target"
55,6514,124,4716,"target"
55,6515,125,4617,"target"
55,6516,67,5898,"target"
55,6517,68,3696,"target"
55,6518,69,3716,"target"
55,6519,70,2543,"target"
55,6520,214,6950,"target"
55,6521,55,7771,"target"
55,6522,56,4556,"target"
55,6523,57,2794,"target"
55,6524,58,2513,"target"
55,6525,169,9013,"target"
55,6526,37,11577,"target"
55,6527,38,7420,"target"
55,6528,39,2464,"target"
55,6529,40,3505,"target"
55,6530,163,7911,"target"
55,6531,103,7801,"target"
55,6532,104,6750,"target"
55,6533,105,2454,"target"
55,6534,106,4226,"target"
55,6535,226,3986,"target"
55,6536,131,13019,"target"
55,6537,132,7570,"target"
55,6538,133,1832,"target"
55,6539,134,4537,"target"
55,6540,135,4096,"target"
55,6541,1,5138,"target"
55,6542,2,5859,"target"
55,6543,3,3425,"target"
55,6544,4,3085,"target"
55,6545,151,6690,"target"
55,6546,61,7331,"target"
55,6547,62,4326,"target"
55,6548,63,2173,"target"
55,6549,64,5388,"target"
55,6550,212,8002,"target"
55,6551,91,5108,"target"
55,6552,92,3145,"target"
55,6553,93,1913,"target"
55,6554,94,3005,"target"
55,6555,222,3865,"target"
55,6556,141,4397,"target"
55,6557,142,7430,"target"
55,6558,143,2744,"target"
55,6559,144,2524,"target"
55,6560,145,7040,"target"
55,6561,13,10745,"target"
55,6562,14,4737,"target"
55,6563,15,1532,"target"
55,6564,16,4536,"target"
55,6565,155,7180,"target"
55,6566,73,5327,"target"
55,6567,74,6279,"target"
55,6568,75,2324,"target"
55,6569,76,4366,"target"
55,6570,216,3896,"target"
55,6571,25,5037,"target"
55,6572,26,5307,"target"
55,6573,27,2914,"target"
55,6574,28,2764,"target"
55,6575,159,7721,"target"
55,6576,136,8042,"target"
55,6577,137,4857,"target"
55,6578,138,3275,"target"
55,6579,139,3355,"target"
55,6580,140,3515,"target"
55,6581,126,6540,"target"
55,6582,127,6950,"target"
55,6583,128,2333,"target"
55,6584,129,2724,"target"
55,6585,130,3195,"target"
55,6586,97,4286,"target"
55,6587,98,5098,"target"
55,6588,99,2334,"target"
55,6589,100,2373,"target"
55,6590,224,2273,"target"
55,6591,7,6259,"target"
55,6592,8,6219,"target"
55,6593,9,3836,"target"
55,6594,10,3194,"target"
55,6595,153,8132,"target"
55,6596,43,3074,"target"
55,6597,44,3355,"nontarget"
55,6598,45,3365,"target"
55,6599,46,2283,"target"
55,6600,165,8462,"nontarget"
56,6601,13,10004,"target"
56,6602,14,5167,"target"
56,6603,15,4106,"target"
56,6604,16,6980,"target"
56,6605,155,7481,"target"
56,6606,37,8922,"target"
56,6607,38,6459,"target"
56,6608,39,4977,"target"
56,6609,40,4326,"target"
56,6610,163,9344,"target"
56,6611,25,9714,"target"
56,6612,26,8151,"target"
56,6613,27,2584,"target"
56,6614,28,3385,"target"
56,6615,159,8092,"target"
56,6616,1,6088,"target"
56,6617,2,7341,"target"
56,6618,3,1933,"target"
56,6619,4,2363,"target"
56,6620,151,6238,"target"
56,6621,7,6300,"target"
56,6622,8,5788,"target"
56,6623,9,2394,"target"
56,6624,10,2133,"target"
56,6625,153,7400,"target"
56,6626,55,5138,"target"
56,6627,56,4146,"target"
56,6628,57,1723,"target"
56,6629,58,2314,"target"
56,6630,169,10635,"target"
56,6631,136,4656,"target"
56,6632,137,4577,"target"
56,6633,138,2013,"target"
56,6634,139,2914,"target"
56,6635,140,3014,"target"
56,6636,91,7420,"nontarget"
56,6637,92,4727,"target"
56,6638,93,1923,"target"
56,6639,94,3615,"target"
56,6640,222,3786,"target"
56,6641,126,6609,"target"
56,6642,127,3576,"target"
56,6643,128,2384,"target"
56,6644,129,2914,"target"
56,6645,130,2594,"target"
56,6646,85,7671,"target"
56,6647,86,3085,"target"
56,6648,87,1462,"target"
56,6649,88,2123,"target"
56,6650,220,3555,"target"
56,6651,141,4466,"target"
56,6652,142,8683,"target"
56,6653,143,1913,"target"
56,6654,144,1963,"target"
56,6655,145,6640,"target"
56,6656,146,6759,"target"
56,6657,147,2684,"target"
56,6658,148,1302,"target"
56,6659,149,4106,"target"
56,6660,150,3355,"target"
56,6661,97,4045,"target"
56,6662,98,6740,"target"
56,6663,99,2153,"target"
56,6664,100,1902,"target"
56,6665,224,1812,"target"
56,6666,67,6800,"target"
56,6667,68,3475,"target"
56,6668,69,1733,"target"
56,6669,70,1943,"target"
56,6670,214,6900,"target"
56,6671,73,4636,"target"
56,6672,74,5909,"target"
56,6673,75,1702,"target"
56,6674,76,2253,"target"
56,6675,216,3105,"target"
56,6676,103,4566,"target"
56,6677,104,3134,"target"
56,6678,105,1832,"target"
56,6679,106,3405,"target"
56,6680,226,3315,"target"
56,6681,131,14881,"target"
56,6682,132,7701,"target"
56,6683,133,1472,"target"
56,6684,134,3916,"target"
56,6685,135,2985,"target"
56,6686,79,5909,"target"
56,6687,80,9074,"target"
56,6688,81,2053,"target"
56,6689,82,3726,"target"
56,6690,218,4556,"target"
56,6691,49,6389,"target"
56,6692,50,8352,"target"
56,6693,51,2173,"target"
56,6694,52,2183,"target"
56,6695,167,13600,"target"
56,6696,61,6359,"target"
56,6697,62,8332,"target"
56,6698,63,2193,"target"
56,6699,64,2574,"target"
56,6700,212,8382,"target"
56,6701,31,5758,"target"
56,6702,32,2924,"target"
56,6703,33,2052,"target"
56,6704,34,2644,"target"
56,6705,161,6079,"target"
56,6706,43,4526,"target"
56,6707,44,2894,"target"
56,6708,45,1573,"target"
56,6709,46,1692,"target"
56,6710,165,7551,"target"
56,6711,19,5438,"target"
56,6712,20,7000,"target"
56,6713,21,1693,"target"
56,6714,22,2173,"target"
56,6715,157,6509,"target"
56,6716,121,6319,"target"
56,6717,122,7932,"target"
56,6718,123,1653,"target"
56,6719,124,4456,"target"
56,6720,125,3996,"target"
57,6721,73,6159,"target"
57,6722,74,9865,"target"
57,6723,75,8252,"target"
57,6724,76,8562,"target"
57,6725,216,7281,"target"
57,6726,146,8953,"target"
57,6727,147,4476,"target"
57,6728,148,3044,"target"
57,6729,149,7691,"target"
57,6730,150,4767,"target"
57,6731,131,9443,"target"
57,6732,132,8483,"target"
57,6733,133,2374,"target"
57,6734,134,5568,"target"
57,6735,135,5077,"target"
57,6736,141,7481,"target"
57,6737,142,7540,"target"
57,6738,143,2373,"target"
57,6739,144,3235,"target"
57,6740,145,6600,"target"
57,6741,19,5788,"target"
57,6742,20,8181,"target"
57,6743,21,7150,"target"
57,6744,22,3304,"target"
57,6745,157,8542,"target"
57,6746,126,7521,"target"
57,6747,127,6490,"target"
57,6748,128,2733,"target"
57,6749,129,3946,"target"
57,6750,130,6059,"target"
57,6751,85,7401,"target"
57,6752,86,3375,"target"
57,6753,87,2203,"target"
57,6754,88,3345,"target"
57,6755,220,3895,"target"
57,6756,79,6340,"target"
57,6757,80,5278,"target"
57,6758,81,3254,"target"
57,6759,82,4196,"target"
57,6760,218,5347,"target"
57,6761,37,11507,"target"
57,6762,38,5048,"target"
57,6763,39,2964,"target"
57,6764,40,3876,"target"
57,6765,163,9324,"target"
57,6766,31,5097,"target"
57,6767,32,6760,"target"
57,6768,33,1662,"target"
57,6769,34,2143,"target"
57,6770,161,6699,"target"
57,6771,1,5017,"target"
57,6772,2,5307,"target"
57,6773,3,2724,"target"
57,6774,4,2624,"target"
57,6775,151,7441,"target"
57,6776,49,5778,"target"
57,6777,50,7140,"target"
57,6778,51,2794,"target"
57,6779,52,2304,"target"
57,6780,167,10786,"target"
57,6781,67,5258,"target"
57,6782,68,5017,"target"
57,6783,69,4346,"target"
57,6784,70,1903,"target"
57,6785,214,6669,"target"
57,6786,43,3235,"target"
57,6787,44,3866,"target"
57,6788,45,2574,"target"
57,6789,46,2033,"target"
57,6790,165,9573,"target"
57,6791,55,5758,"target"
57,6792,56,3566,"target"
57,6793,57,2644,"target"
57,6794,58,2003,"target"
57,6795,169,8782,"target"
57,6796,13,10595,"target"
57,6797,14,3875,"target"
57,6798,15,1562,"target"
57,6799,16,2703,"target"
57,6800,155,6329,"target"
57,6801,7,5148,"target"
57,6802,8,5658,"target"
57,6803,9,2533,"target"
57,6804,10,2463,"target"
57,6805,153,7511,"target"
57,6806,103,5729,"target"
57,6807,104,4907,"target"
57,6808,105,2524,"target"
57,6809,106,3565,"target"
57,6810,226,4477,"target"
57,6811,61,7391,"target"
57,6812,62,4487,"target"
57,6813,63,2534,"target"
57,6814,64,5068,"target"
57,6815,212,7540,"target"
57,6816,121,6068,"target"
57,6817,122,8222,"target"
57,6818,123,1972,"target"
57,6819,124,4516,"target"
57,6820,125,5108,"target"
57,6821,91,10345,"target"
57,6822,92,3886,"target"
57,6823,93,2184,"target"
57,6824,94,2674,"target"
57,6825,222,4206,"target"
57,6826,97,4376,"target"
57,6827,98,8241,"target"
57,6828,99,2193,"target"
57,6829,100,1913,"target"
57,6830,224,2664,"target"
57,6831,25,4476,"target"
57,6832,26,4877,"target"
57,6833,27,2985,"target"
57,6834,28,2134,"target"
57,6835,159,7671,"target"
57,6836,136,4606,"target"
57,6837,137,4516,"target"
57,6838,138,1823,"target"
57,6839,139,2553,"target"
57,6840,140,3054,"target"
58,6841,25,13840,"target"
58,6842,26,8372,"target"
58,6843,27,3074,"target"
58,6844,28,6149,"target"
58,6845,159,7491,"target"
58,6846,141,5818,"target"
58,6847,142,8603,"target"
58,6848,143,2955,"target"
58,6849,144,2964,"target"
58,6850,145,7911,"target"
58,6851,7,6239,"target"
58,6852,8,5168,"target"
58,6853,9,3214,"target"
58,6854,10,2734,"target"
58,6855,153,8682,"target"
58,6856,67,7521,"target"
58,6857,68,4036,"target"
58,6858,69,2714,"target"
58,6859,70,2924,"target"
58,6860,214,7521,"target"
58,6861,13,10795,"target"
58,6862,14,4766,"target"
58,6863,15,3124,"target"
58,6864,16,5398,"target"
58,6865,155,7601,"target"
58,6866,31,4146,"target"
58,6867,32,2824,"target"
58,6868,33,2143,"target"
58,6869,34,2333,"target"
58,6870,161,6560,"target"
58,6871,97,3646,"target"
58,6872,98,6789,"target"
58,6873,99,2223,"target"
58,6874,100,3024,"target"
58,6875,224,3114,"target"
58,6876,91,4537,"target"
58,6877,92,3515,"target"
58,6878,93,1592,"target"
58,6879,94,2724,"target"
58,6880,222,3785,"target"
58,6881,19,6520,"target"
58,6882,20,7471,"target"
58,6883,21,2013,"target"
58,6884,22,3185,"target"
58,6885,157,11286,"target"
58,6886,1,6610,"target"
58,6887,2,5808,"target"
58,6888,3,2053,"target"
58,6889,4,1943,"target"
58,6890,151,7521,"target"
58,6891,136,5558,"target"
58,6892,137,5408,"target"
58,6893,138,3034,"target"
58,6894,139,4286,"target"
58,6895,140,3656,"target"
58,6896,131,13028,"target"
58,6897,132,7782,"target"
58,6898,133,6560,"target"
58,6899,134,4787,"target"
58,6900,135,5007,"target"
